Вид нерухомого майна,Місцезнаходження обʼєкта,Загальна площа (кв.м),Реєстраційні дані,Дата набуття речового права,Сума витрат на отримання речового права (грн),Вид речового права,ПІБ (для фіз. осіб)/Назва (для юр. осіб),Ідентифікаційний код (для фіз. осіб)/Код ЄДРПОУ (для юр. осіб),Тип власника,Партія,Дата,Квартал,Рік
Нежитлова будівля,"Полтавська обл., м. Кременчук, вул. Соборна, буд. 40/2, нежитлове приміщення №10",45.51,2651285553020,07.11.2022,0,Оренда,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ФІРМА ЮРБІЗНЕСКОНСАЛТИНГ"" ",30244763,Юридична особа,СЛУГА НАРОДУ,2024-06-30,2,2024
Нежитлова будівля,"Полтавська обл., м. Пирятин, вул. Соборна, буд. 18А, нежитлове приміщення №18",23.0,,02.11.2022,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2024-06-30,2,2024
Нежитлова будівля,"м. Полтава, вул. Гоголя, буд. 32",76.1,,27.02.2023,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2024-06-30,2,2024
Нежитлова будівля,"Полтавська обл., Лубенський р-н, м. Гребінка, пров. Спортивний, буд. 2А",55.8,,14.06.2023,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2024-06-30,2,2024
Нежитлова будівля,"Полтавська обл., Лохвицький р-н, м. Лохвиця, вул. Перемоги буд. 13",32.1,2225805453226,01.08.2023,0,Оренда,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ДЖИ ЕС ,43244668,Юридична особа,СЛУГА НАРОДУ,2024-06-30,2,2024
Нежитлова будівля,"Полтавська обл., м. Миргород, вул. Незалежності, буд.№22/12",26.1,6810931,03.10.2023,0,Оренда,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АЛЬЯНС""",21055784,Юридична особа,СЛУГА НАРОДУ,2024-06-30,2,2024
Нежитлова будівля,"Полтавська обл., Кобеляцький р-н, м. Кобеляки, вул. Дніпропетровська, буд. 9",52.9,,05.10.2023,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2024-06-30,2,2024
Нежитлова будівля,"Полтавська обл., м. Гадяч, вул. Гетьманська, буд. 62Б",59.8,,10.10.2023,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2024-06-30,2,2024
Нежитлова будівля,"Полтавська обл., Лубенський р-н, смт Чорнухи, вул. Миру, буд. 13, частина нежитлового приміщення на першому поверсі",25.0,,01.02.2024,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2024-06-30,2,2024
Нежитлова будівля,"УКРАЇНА, Полтавська обл., м. Лубни, пров. Верстатобудівників, буд. 19, частина нежитлового приміщення на першому поверсі",23.2,,09.02.2024,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2024-06-30,2,2024
Нежитлова будівля,"Чернівецька обл., Вижницький р-н, м. Вижниця, вул. Українська, буд. 67, приміщення 2",36.9,,14.03.2023,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2024-06-30,2,2024
Нежитлова будівля,"Чернівецька обл., Сторожинецький р-н, м. Сторожинець, вул. Кобилянської, буд. 4/1",32.0,,03.08.2023,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2024-06-30,2,2024
Нежитлова будівля,"Чернівецька обл., Новоселицький р-н, м. Новоселиця, вул. Центральна, буд. 98, приміщення 35",56.5,,21.11.2023,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2024-06-30,2,2024
Нежитлова будівля,"м. Чернівці, вул. БАНДЕРИ СТЕПАНА, буд. 9",102.6,,01.01.2024,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2024-06-30,2,2024
Нежитлова будівля,"Чернівецька обл., Чернівецький р-н, м. Кіцмань, вул. І. Миколайчука, буд. №4/1",36.6,,01.01.2024,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2024-06-30,2,2024
Нежитлова будівля,"Чернівецька обл., Кельменецький р-н, смт Кельменці, площа Центральна, буд. 1А, приміщення 4",40.1,,25.03.2024,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2024-06-30,2,2024
Нежитлова будівля,"м. Миколаїв, вул. Адміральська, буд. 33А/4, частина приміщення №101 (за літ. А-4), на 1-му поверсі",139.4,,20.06.2023,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2024-06-30,2,2024
Нежитлова будівля,"Миколаївська обл., Баштанський р-н, м. Баштанка, вул. Полтавська, буд. 17, приміщення 1-11, на 1-му поверсі",49.1,,01.11.2023,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2024-06-30,2,2024
Нежитлова будівля,"Миколаївська обл., Баштанський р-н, м. Баштанка, вул. Полтавська, буд. 17, приміщення 1-11, на 1-му поверсі",49.1,109243448206,01.11.2023,0,Оренда,БАШТАНСЬКИЙ РСТК ТСО УКРАЇНИ,02717469,Юридична особа,СЛУГА НАРОДУ,2024-06-30,2,2024
Нежитлова будівля,"Миколаївська обл., м. Вознесенськ, вул. Леніна (нова назва-Соборності), буд. 8",46.3,,08.11.2023,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2024-06-30,2,2024
Нежитлова будівля,"Миколаївська обл., м. Вознесенськ, вул. Леніна (нова назва-Соборності), буд. 8",46.3,,08.11.2023,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2024-06-30,2,2024
Нежитлова будівля,"Миколаївська обл., м. Вознесенськ, вул. Леніна (нова назва-Соборності), буд. 8",46.3,93570,08.11.2023,0,Оренда,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ВІКОТЕК """,31199958,Юридична особа,СЛУГА НАРОДУ,2024-06-30,2,2024
Нежитлова будівля,"Миколаївська обл., м. Вознесенськ, вул. Леніна (нова назва-Соборності), буд. 8",46.3,,08.11.2023,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2024-06-30,2,2024
Нежитлова будівля,"Миколаївська обл., м. Вознесенськ, вул. Леніна (нова назва-Соборності), буд. 8",46.3,,08.11.2023,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2024-06-30,2,2024
Нежитлова будівля,"Миколаївська обл., м. Вознесенськ, вул. Леніна (нова назва-Соборності), буд. 8",46.3,93570,08.11.2023,0,Оренда,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""РЕДАКЦІЯ ГАЗЕТИ ""НОВИНИ ВОЗНЕСЕНСЬКА:ДЕНЬ ЗА ДНЕМ""",20907469,Юридична особа,СЛУГА НАРОДУ,2024-06-30,2,2024
Нежитлова будівля,"Миколаївська обл., Первомайський р-н, м. Первомайськ, Площа Шевченка Тараса Григоровича, буд. 7, будівля літ. А-3, приміщення 2, на 1-му поверсі",40.6,2309810548104,05.02.2024,0,Оренда,"ПРИВАТНЕ ПІДПРИЄМСТВО ""БУДІВЕЛЬНО-МОНТАЖНЕ УПРАВЛІННЯ №4""",01273065,Юридична особа,СЛУГА НАРОДУ,2024-06-30,2,2024
Нежитлова будівля,"Миколаївська обл., Первомайський р-н, м. Первомайськ, Площа Шевченка Тараса Григоровича, буд. 7, будівля літ. А-3, приміщення 2, на 1-му поверсі",40.6,,05.02.2024,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2024-06-30,2,2024
Нежитлова будівля,"Миколаївська обл., Первомайський р-н, м. Первомайськ, Площа Шевченка Тараса Григоровича, буд. 7, будівля літ. А-3, приміщення 2, на 1-му поверсі",40.6,,05.02.2024,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2024-06-30,2,2024
Нежитлова будівля,"м. Вінниця, вул. Магістратська, буд. 156А, 1-й поверх, 2 підʼїзд, частина нежитлового приміщення № 143",65.0,,10.06.2024,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2024-06-30,2,2024
Нежитлова будівля,"Дніпропетровська обл., м. Кривий Ріг, вул. Свято-Миколаївська, буд. 29, частина нежилого приміщення на першому поверсі та частина нежилого приміщення на цокольному поверсі № 16",128.4,,01.08.2022,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2024-06-30,2,2024
Нежитлова будівля,"Донецька обл., м. Костянтинівка, просп. Ломоносова, буд. 127, нежитлове приміщення №5",52.9,,01.10.2023,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2024-06-30,2,2024
Нежитлова будівля,"Донецька обл., м. Покровськ, вул. Тургенєва, буд. 1, нежитлове приміщення (кімната під оф.) №10, на другому поверсі",27.0,1965293,01.10.2023,0,Оренда,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЕЛІТА"" ",22039209,Юридична особа,СЛУГА НАРОДУ,2024-06-30,2,2024
Нежитлова будівля,"м. Київ, вул. Степана Руданського, будівля № 3а, частина нежитлового приміщення № 600 на першому поверсі",52.9,,01.01.2024,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2024-06-30,2,2024
Нежитлова будівля,"Херсонська обл., Генічеський р-н, м. Генічеськ, просп. Миру, б. 52, нежитл. приміщення №7, 9, пов. 2.",28.8,,01.09.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2024-06-30,2,2024
Нежитлова будівля,"Херсонська обл., Генічеський р-н, м. Генічеськ, просп. Миру, б. 52, нежитл. приміщення №7, 9, пов. 2.",28.8,,01.09.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2024-06-30,2,2024
Нежитлова будівля,"Херсонська обл., Генічеський р-н, м. Генічеськ, просп. Миру, б. 52, нежитл. приміщення №7, 9, пов. 2.",28.8,,01.09.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2024-06-30,2,2024
Нежитлова будівля,"Херсонська обл., Генічеський р-н, м. Генічеськ, просп. Миру, б. 52, нежитл. приміщення №7, 9, пов. 2.",28.8,,01.09.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2024-06-30,2,2024
Нежитлова будівля,"м. Херсон, просп. Ушакова, буд. 16А, приміщення № 5, 6, 7, 8, офісні приміщення № 10 та 11, поверх 1",110.3,15464297,13.09.2021,0,Оренда,"ПРИВАТНЕ ПІДПРИЄМСТВО ""НАДДНІПРЯНОЧКА"" ",31652730,Юридична особа,СЛУГА НАРОДУ,2024-06-30,2,2024
Нежитлова будівля,"Херсонська обл., м. Нова Каховка, вул. Французька, б. 4а, нежитл. приміщення №1-1, пов. 1.",57.9,18824365107,08.10.2021,0,Оренда,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ОЛЕСЯ""",21273392,Юридична особа,СЛУГА НАРОДУ,2024-06-30,2,2024
Нежитлова будівля,"Херсонська обл., м. Нова Каховка, вул. Французька, б. 4а, нежитл. приміщення №1-1, пов. 1.",57.9,,08.10.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2024-06-30,2,2024
Нежитлова будівля,"Херсонська обл., м. Скадовськ, вул. Джарилгацька, б. 155, нежитл. приміщення №1-3, пов. 1.",31.3,1373744265247,01.10.2021,0,Оренда,СКАДОВСЬКЕ РАЙОННЕ СПОЖИВЧЕ ТОВАРИСТВО,01770958,Юридична особа,СЛУГА НАРОДУ,2024-06-30,2,2024
Нежитлова будівля,"Херсонська обл., Бериславський р-н, м. Берислав, вул. Гоголя, буд. 5., нежитлове приміщення №7, поверх. 1",37.6,2529977565020,15.12.2021,0,Оренда,БЕРИСЛАВСЬКА РАЙОННА СПІЛКА СПОЖИВЧИХ ТОВАРИСТВ ,01770674,Юридична особа,СЛУГА НАРОДУ,2024-06-30,2,2024
Нежитлова будівля,"м. Кропивницький, вул. Карпи Тараса, буд. 65, приміщення (кімнати) №2 та №3",96.9,96477935101,01.08.2022,0,Оренда," ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ПІРАМІС""",35189545,Юридична особа,СЛУГА НАРОДУ,2024-06-30,2,2024
Нежитлова будівля,"Кіровоградська обл., Голованівський р-н, смт Голованівськ, вул. Шевченка, буд. 60",36.2,,01.02.2024,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2024-06-30,2,2024
Нежитлова будівля,"Дніпропетровська обл., м. Дніпро, вул. Європейська, буд. 20 А, у комплексі багатофункціонального призначення Літ. А-3, нежитлові приміщення № 102; №103; №104; №106; №111, частина нежитлового приміщення № 102а на першому поверсі",113.7,,01.04.2023,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2024-06-30,2,2024
Нежитлова будівля,"Дніпропетровська обл., Царичанский р-н, с. м. т. Царичанка, вул. Центральна, буд. 118 В, нежитлове приміщення № 16 на першому поверсі",67.7,,10.07.2023,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2024-06-30,2,2024
Нежитлова будівля,"Украіна, Дніпропетровсьа обл., Павлоградський р-н, м. Павлоград, вул. Центральна, буд. 19/111, нежитлове приміщення на першому поверсі",47.5,,10.07.2023,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2024-06-30,2,2024
Нежитлова будівля,"Дніпропетровська обл., Новомосковський р-н, м. Новомосковськ, вул. Гетьманська, буд. 25, нежитлове приміщення на першому поверсі",29.5,,13.07.2023,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2024-06-30,2,2024
Нежитлова будівля,"Дніпропетровська обл., Нікопольський р-н, м. Нікополь, пр-т Трубників, буд. 2, нежитлове приміщення на першому поверсі",54.6,,10.07.2023,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2024-06-30,2,2024
Нежитлова будівля,"Дніпропетровська обл., Нікопольський р-н, м. Нікополь, пр-т Трубників, буд. 2, нежитлове приміщення на першому поверсі",54.6,,10.07.2023,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2024-06-30,2,2024
Нежитлова будівля,"Дніпропетровська обл., Нікопольський р-н, м. Нікополь, пр-т Трубників, буд. 2, нежитлове приміщення на першому поверсі",54.6,,10.07.2023,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2024-06-30,2,2024
Нежитлова будівля,"Дніпропетровська обл., Камʼянський р-н, м. Камʼянське, просп. Гімназичний, буд. 16А, нежитлове приміщення",40.9,,01.01.2024,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2024-06-30,2,2024
Нежитлова будівля,"Дніпропетровська обл., м. Дніпро, вул. Калинова, будівля № 72, нежитлове приміщення № 73 на першому поверсі будівлі",61.9,,01.03.2024,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2024-06-30,2,2024
Нежитлова будівля,"Одеська обл., Ізмаїльський р-н, м. Ізмаїл, просп. Суворова, буд. №33-Б, нежитлове приміщення будинку літера ""А"" на першому поверсі",74.4,,01.10.2022,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2024-06-30,2,2024
Нежитлова будівля,"Одеська обл., Подільський р-н, м. Подільськ, вул. Сільськогосподарська, буд. 2А, нежитлове приміщення №102, №103",72.8,,08.10.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2024-06-30,2,2024
Нежитлова будівля,"Одеська обл., Березівський р-н, м. Березівка, вул. Ворошилова, буд. 4, нежитлове приміщення на другому поверсі",37.6,13546391,01.01.2023,0,Оренда,БЕРЕЗІВСЬКЕ РАЙОННЕ СПОЖИВЧЕ ТОВАРИСТВО,31668101,Юридична особа,СЛУГА НАРОДУ,2024-06-30,2,2024
Нежитлова будівля,"Одеська обл., м. Болград, вул. ІНЗОВСЬКА, буд. 121А, нежитлове приміщення на першому поверсі",21.5,,01.10.2022,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2024-06-30,2,2024
Нежитлова будівля,"м. Одеса, вул. Дворянська, буд. 8, нежитлове приміщення на першому поверсі",153.5,,20.12.2022,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2024-06-30,2,2024
Нежитлова будівля,"Одеська обл., Одеський р-н, м. Южне, вул. Шевченка Т. Г., буд. 12, приміщення 4К/м., 5К/м. на першому поверсі",33.2,2704322651100,25.07.2023,0,Оренда,РЕНТЬЄР ІНВЕСТ ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ,44269919,Юридична особа,СЛУГА НАРОДУ,2024-06-30,2,2024
Нежитлова будівля,"Нежитлові приміщення №8-18, 20-27, 29-30, 34-42, 43-47на 2му пов. будівлі №1(літ. А) КВЦ""Парковий"" м. Київ, Паркова дорога, 16А",1828.2,2071773280000,01.01.2024,0,Оренда,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ АМАДЕУС Ко ,37270900,Юридична особа,СЛУГА НАРОДУ,2024-06-30,2,2024
